Data;Fechamento;Abertura;Maxima;Minima;Var%
03082016;10170.21;10150.13;10189.15;10092.53;89.97M;0.26%
04082016;10227.86;10237.08;10282.17;10182.40;79.20M;0.57%
05082016;10367.21;10242.88;10374.33;10216.64;83.14M;1.36%
08082016;10432.36;10407.50;10478.75;10403.47;66.87M;0.63%
09082016;10692.90;10438.60;10701.33;10433.79;81.92M;2.50%
10082016;10650.89;10676.90;10708.25;10635.11;101.11M;-0.39%
11082016;10742.84;10687.57;10742.84;10635.42;73.24M;0.86%
12082016;10713.43;10718.33;10735.11;10685.52;60.46M;-0.27%
15082016;10739.21;10719.14;10802.32;10712.13;42.91M;0.24%
16082016;10676.65;10666.72;10737.07;10634.68;63.83M;-0.58%
17082016;10537.67;10694.55;10696.76;10516.05;68.62M;-1.30%
18082016;10603.03;10613.08;10625.33;10548.97;55.43M;0.62%
19082016;10544.36;10613.23;10618.11;10490.96;75.39M;-0.55%
22082016;10494.35;10528.88;10656.25;10443.48;60.73M;-0.47%
23082016;10592.88;10542.95;10627.00;10516.27;57.65M;0.94%
24082016;10622.97;10531.14;10653.17;10515.16;62.92M;0.28%
25082016;10529.59;10576.56;10576.56;10470.73;54.75M;-0.88%
26082016;10587.77;10512.21;10613.06;10484.03;49.68M;0.55%
29082016;10544.44;10503.88;10566.69;10441.81;35.06M;-0.41%
30082016;10657.64;10588.71;10688.48;10588.48;62.09M;1.07%
31082016;10592.69;10627.18;10666.81;10591.44;89.94M;-0.61%
01092016;10534.31;10622.33;10676.32;10492.29;104.48M;-0.55%
02092016;10683.82;10570.70;10693.64;10516.81;83.69M;1.42%
05092016;10672.22;10712.17;10740.39;10671.55;58.16M;-0.11%
06092016;10687.14;10704.89;10742.49;10657.43;67.23M;0.14%
07092016;10752.98;10706.86;10775.93;10659.73;79.76M;0.62%
08092016;10675.29;10749.82;10780.42;10570.06;93.70M;-0.72%
09092016;10573.44;10641.81;10671.66;10539.31;101.92M;-0.95%
12092016;10431.77;10380.46;10431.90;10299.38;172.22M;-1.34%
13092016;10386.60;10483.07;10507.04;10382.85;89.96M;-0.43%
14092016;10378.40;10410.30;10450.41;10369.72;94.00M;-0.08%
15092016;10431.20;10360.84;10446.40;10337.23;83.38M;0.51%
16092016;10276.17;10403.67;10427.20;10262.19;214.98M;-1.49%
19092016;10373.87;10349.87;10381.93;10326.75;72.79M;0.95%
20092016;10393.86;10374.68;10465.95;10371.62;74.05M;0.19%
21092016;10436.49;10496.43;10535.25;10427.22;79.03M;0.41%
22092016;10674.18;10518.53;10705.40;10517.80;98.95M;2.28%
23092016;10626.97;10662.49;10675.62;10610.95;70.00M;-0.44%
26092016;10393.71;10555.19;10560.83;10385.63;105.45M;-2.19%
27092016;10361.48;10451.40;10455.88;10265.69;111.48M;-0.31%
28092016;10438.34;10425.89;10518.36;10417.15;87.74M;0.74%
29092016;10405.54;10545.60;10575.34;10370.23;103.88M;-0.31%
30092016;10511.02;10240.69;10531.26;10189.94;188.17M;1.01%
04102016;10619.61;10492.97;10646.72;10492.25;131.53M;1.03%
05102016;10585.78;10535.62;10622.44;10486.63;96.74M;-0.32%
06102016;10568.80;10641.13;10641.13;10537.68;108.66M;-0.16%
07102016;10490.86;10549.69;10579.09;10465.35;125.27M;-0.74%
10102016;10624.08;10496.01;10639.41;10454.98;101.67M;1.27%
11102016;10577.16;10600.94;10692.36;10568.72;97.98M;-0.44%
12102016;10523.07;10572.72;10604.00;10503.20;90.40M;-0.51%
13102016;10414.07;10425.79;10430.83;10349.06;98.76M;-1.04%
14102016;10580.38;10450.06;10615.30;10449.47;101.26M;1.60%
17102016;10503.57;10544.69;10583.70;10491.28;63.73M;-0.73%
18102016;10631.55;10560.14;10657.34;10543.69;88.96M;1.22%
19102016;10645.68;10626.99;10672.22;10587.71;75.98M;0.13%
20102016;10701.39;10665.75;10748.41;10592.89;106.41M;0.52%
21102016;10710.73;10710.51;10737.26;10672.35;86.86M;0.09%
24102016;10761.17;10743.87;10820.08;10743.87;79.89M;0.47%
25102016;10757.31;10786.25;10827.72;10738.36;92.48M;-0.04%
26102016;10709.68;10726.22;10737.79;10632.29;78.21M;-0.44%
27102016;10717.08;10691.86;10772.67;10656.18;84.11M;0.07%
28102016;10696.19;10634.99;10716.16;10583.57;72.76M;-0.19%
31102016;10665.01;10658.67;10687.74;10634.34;70.46M;-0.29%
01112016;10526.16;10724.14;10730.48;10506.39;77.98M;-1.30%
02112016;10370.93;10443.52;10460.93;10368.20;92.79M;-1.47%
03112016;10325.88;10341.86;10406.72;10325.88;85.26M;-0.43%
04112016;10259.13;10281.87;10286.39;10212.53;90.28M;-0.65%
07112016;10456.95;10410.56;10456.95;10381.14;84.89M;1.93%
08112016;10482.32;10449.52;10486.04;10414.83;78.08M;0.24%
09112016;10646.01;10181.89;10646.55;10174.92;173.82M;1.56%
10112016;10630.12;10710.04;10793.97;10575.96;191.30M;-0.15%
11112016;10667.95;10702.88;10714.47;10584.31;133.41M;0.36%
14112016;10693.69;10750.62;10802.39;10677.09;134.89M;0.24%
15112016;10735.14;10720.93;10748.31;10666.17;107.33M;0.39%
16112016;10663.87;10726.34;10735.47;10610.27;98.81M;-0.66%
17112016;10685.54;10640.36;10686.88;10604.32;98.11M;0.20%
18112016;10664.56;10735.05;10737.98;10649.12;106.65M;-0.20%
21112016;10685.13;10697.95;10727.09;10595.14;73.72M;0.19%
22112016;10713.85;10745.67;10767.73;10707.87;85.87M;0.27%
23112016;10662.44;10718.89;10742.66;10602.21;95.53M;-0.48%
24112016;10689.26;10689.16;10715.65;10653.62;55.62M;0.25%
25112016;10699.27;10700.17;10710.16;10649.37;61.04M;0.09%
28112016;10582.67;10655.92;10658.36;10554.94;75.86M;-1.09%
29112016;10620.49;10562.15;10624.76;10539.23;80.84M;0.36%
30112016;10640.30;10615.79;10691.67;10606.04;110.33M;0.19%
01122016;10534.05;10593.06;10627.10;10502.54;93.40M;-1.00%
02122016;10513.35;10436.48;10545.37;10402.59;86.40M;-0.20%
05122016;10684.83;10494.64;10730.74;10493.62;107.27M;1.63%
06122016;10775.32;10685.00;10786.26;10668.67;142.69M;0.85%
07122016;10986.69;10885.05;10988.79;10873.81;148.43M;1.96%
08122016;11179.42;11035.76;11193.10;10990.60;180.24M;1.75%
09122016;11203.63;11170.18;11231.69;11145.98;107.04M;0.22%
12122016;11190.21;11198.42;11213.04;11141.86;92.59M;-0.12%
13122016;11284.65;11194.67;11300.44;11191.64;101.53M;0.84%
14122016;11244.84;11254.47;11281.43;11235.24;93.09M;-0.35%
15122016;11366.40;11267.03;11387.11;11267.03;145.75M;1.08%
16122016;11404.01;11368.64;11451.57;11357.15;184.16M;0.33%
19122016;11426.70;11384.03;11426.70;11380.12;83.39M;0.20%
20122016;11464.74;11415.30;11472.08;11406.95;78.15M;0.33%
21122016;11468.64;11445.23;11479.88;11440.29;64.31M;0.03%
22122016;11456.10;11444.41;11475.76;11428.77;51.52M;-0.11%
23122016;11449.93;11477.23;11480.18;11409.43;55.10M;-0.05%
27122016;11472.24;11457.91;11481.46;11451.55;29.55M;0.19%
28122016;11474.99;11469.45;11475.89;11459.40;47.14M;0.02%
29122016;11451.05;11411.36;11459.19;11404.82;45.11M;-0.21%
30122016;11481.06;11443.31;11481.66;11405.77;43.10M;0.26%
02012017;11598.33;11426.38;11617.28;11414.82;48.92M;1.02%
03012017;11584.24;11631.70;11637.37;11561.23;91.15M;-0.12%
04012017;11584.31;11609.53;11616.09;11531.43;84.72M;0.00%
05012017;11584.94;11537.73;11602.54;11537.40;77.24M;0.01%
06012017;11599.01;11560.52;11605.74;11547.05;69.16M;0.12%
09012017;11563.99;11606.89;11606.89;11522.35;81.16M;-0.30%
10012017;11583.30;11583.24;11606.95;11544.99;88.74M;0.17%
11012017;11646.17;11587.53;11692.27;11524.99;101.23M;0.54%
12012017;11521.04;11599.24;11606.43;11491.87;101.60M;-1.07%
13012017;11629.18;11576.78;11635.55;11554.45;82.61M;0.94%
16012017;11554.71;11537.45;11579.05;11535.96;63.00M;-0.64%
17012017;11540.00;11521.50;11583.43;11425.14;87.26M;-0.13%
18012017;11599.39;11592.12;11599.39;11529.76;82.31M;0.51%
19012017;11596.89;11624.11;11644.88;11578.91;91.89M;-0.02%
20012017;11630.13;11568.90;11636.79;11547.04;114.83M;0.29%
23012017;11545.75;11545.97;11605.29;11508.83;80.31M;-0.73%
24012017;11594.94;11554.80;11596.18;11538.05;81.68M;0.43%
25012017;11806.05;11677.63;11827.73;11669.30;123.21M;1.82%
26012017;11848.63;11867.91;11893.08;11819.76;93.50M;0.36%
27012017;11814.27;11841.72;11844.68;11798.26;73.42M;-0.29%
30012017;11681.89;11786.31;11792.33;11659.35;77.63M;-1.12%
31012017;11535.31;11692.53;11733.16;11535.31;100.43M;-1.25%
01022017;11659.50;11646.42;11723.39;11622.60;97.42M;1.08%
02022017;11627.95;11628.28;11675.98;11603.65;100.63M;-0.27%
03022017;11651.49;11636.23;11696.94;11627.98;82.67M;0.20%
06022017;11509.84;11628.03;11679.91;11509.58;95.25M;-1.22%
07022017;11549.44;11498.49;11606.26;11483.83;72.25M;0.34%
08022017;11543.38;11546.93;11591.26;11479.78;98.26M;-0.05%
09022017;11642.86;11584.40;11657.24;11548.18;110.08M;0.86%
10022017;11666.97;11698.70;11711.55;11645.13;79.22M;0.21%
13022017;11774.43;11697.99;11812.69;11684.91;79.03M;0.92%
14022017;11771.81;11766.99;11787.82;11752.68;72.65M;-0.02%
15022017;11793.93;11834.48;11848.04;11725.38;88.88M;0.19%
16022017;11757.24;11778.99;11814.70;11728.38;76.43M;-0.31%
17022017;11757.02;11759.57;11775.40;11693.70;92.67M;-0.00%
20022017;11827.62;11831.71;11841.06;11804.72;56.38M;0.60%
21022017;11967.49;11817.97;11987.58;11798.48;77.83M;1.18%
22022017;11998.59;11989.71;12031.11;11966.02;94.71M;0.26%
23022017;11947.83;11994.06;12015.98;11925.88;71.93M;-0.42%
24022017;11804.03;11920.90;11934.64;11722.35;101.75M;-1.20%
27022017;11822.67;11858.14;11860.82;11792.51;64.79M;0.16%
28022017;11834.41;11847.09;11853.50;11780.83;73.50M;0.10%
01032017;12067.19;11915.03;12074.02;11913.84;109.55M;1.97%
02032017;12059.57;12052.80;12082.59;12041.90;82.10M;-0.06%
03032017;12027.36;11998.06;12058.21;11995.40;103.29M;-0.27%
06032017;11958.40;11956.81;11998.83;11921.57;99.17M;-0.57%
07032017;11966.14;11963.76;11988.87;11935.33;78.82M;0.06%
08032017;11967.31;11922.86;12017.28;11922.31;99.11M;0.01%
09032017;11978.39;11923.51;12024.70;11917.78;106.15M;0.09%
10032017;11963.18;12018.48;12067.07;11936.81;110.64M;-0.13%
13032017;11990.03;11954.80;12006.01;11949.03;78.03M;0.22%
14032017;11988.79;11987.34;12002.75;11930.38;108.40M;-0.01%
15032017;12009.87;12000.44;12027.05;11977.32;104.49M;0.18%
16032017;12083.18;12140.30;12156.44;12046.07;123.03M;0.61%
17032017;12095.24;12039.24;12117.90;12018.27;193.23M;0.10%
20032017;12052.90;12050.81;12082.31;12033.24;110.67M;-0.35%
21032017;11962.13;12083.01;12111.24;11938.42;134.94M;-0.75%
22032017;11904.12;11870.78;11934.35;11850.27;110.18M;-0.48%
23032017;12039.68;11914.20;12043.67;11896.68;87.34M;1.14%
24032017;12064.27;12033.27;12082.67;12010.33;95.56M;0.20%
27032017;11996.07;11957.65;11996.35;11916.07;88.96M;-0.57%
28032017;12149.42;12062.69;12158.72;12045.17;95.84M;1.28%
29032017;12203.00;12195.86;12233.76;12180.83;104.38M;0.44%
30032017;12256.43;12220.64;12258.37;12200.34;88.51M;0.44%
31032017;12312.87;12241.57;12313.29;12230.17;113.06M;0.46%
03042017;12257.20;12368.82;12375.58;12256.94;88.50M;-0.45%
04042017;12282.34;12255.72;12288.78;12225.38;118.11M;0.21%
05042017;12217.54;12280.06;12293.13;12212.17;86.82M;-0.53%
06042017;12230.89;12147.37;12242.50;12119.04;76.55M;0.11%
07042017;12225.06;12174.51;12225.06;12144.98;74.11M;-0.05%
10042017;12200.52;12244.50;12246.88;12178.10;58.53M;-0.20%
11042017;12139.35;12149.40;12221.43;12049.93;84.12M;-0.50%
12042017;12154.70;12174.96;12242.76;12123.12;76.48M;0.13%
13042017;12109.00;12137.57;12147.70;12089.94;75.85M;-0.38%
18042017;12000.44;12135.61;12162.47;11996.74;89.78M;-0.90%
19042017;12016.45;12014.03;12040.23;12001.86;85.82M;0.13%
20042017;12027.32;11968.06;12050.66;11941.57;85.38M;0.09%
21042017;12048.57;12032.78;12091.33;12009.12;109.70M;0.18%
24042017;12454.98;12296.56;12456.18;12289.37;191.82M;3.37%
25042017;12467.04;12457.83;12482.90;12439.11;94.32M;0.10%
26042017;12472.80;12466.50;12486.29;12442.37;90.38M;0.05%
27042017;12443.79;12440.01;12478.28;12426.99;104.31M;-0.23%
28042017;12438.01;12417.89;12462.11;12414.10;104.96M;-0.05%
02052017;12507.90;12478.46;12511.17;12433.51;87.90M;0.56%
03052017;12527.84;12502.36;12532.25;12477.87;81.77M;0.16%
04052017;12647.78;12552.06;12648.22;12539.71;105.61M;0.96%
05052017;12716.89;12601.46;12718.66;12591.75;107.71M;0.55%
08052017;12694.55;12758.48;12762.04;12659.70;100.74M;-0.18%
09052017;12749.12;12732.74;12783.23;12703.96;113.26M;0.43%
10052017;12757.46;12728.97;12776.08;12715.67;108.07M;0.07%
11052017;12711.06;12767.13;12772.88;12662.49;103.24M;-0.36%
12052017;12770.41;12728.84;12771.00;12714.38;109.48M;0.47%
15052017;12807.04;12824.05;12832.29;12729.49;87.08M;0.29%
16052017;12804.53;12787.69;12841.66;12776.02;80.32M;-0.02%
17052017;12631.61;12700.12;12786.89;12587.45;108.95M;-1.35%
18052017;12590.06;12608.19;12634.26;12489.95;123.48M;-0.33%
19052017;12638.69;12612.30;12658.55;12596.72;121.95M;0.39%
22052017;12619.46;12664.97;12670.26;12571.06;75.33M;-0.15%
23052017;12659.15;12597.54;12703.74;12593.33;91.03M;0.31%
24052017;12642.87;12631.39;12662.05;12617.76;73.73M;-0.13%
25052017;12621.72;12693.84;12697.66;12543.77;59.48M;-0.17%
26052017;12602.18;12604.40;12611.49;12529.51;75.56M;-0.15%
29052017;12628.95;12588.80;12633.37;12578.58;38.07M;0.21%
30052017;12598.68;12583.82;12648.10;12567.22;74.54M;-0.24%
31052017;12615.06;12612.52;12709.13;12582.80;140.25M;0.13%
01062017;12664.92;12623.61;12677.60;12621.53;90.29M;0.40%
02062017;12822.94;12735.00;12878.59;12734.78;91.15M;1.25%
06062017;12690.12;12768.46;12788.34;12679.58;84.16M;-1.04%
07062017;12672.49;12659.97;12746.42;12640.52;127.08M;-0.14%
08062017;12713.58;12688.54;12740.36;12684.71;100.52M;0.32%
09062017;12815.72;12711.53;12821.03;12711.53;93.32M;0.80%
12062017;12690.44;12760.39;12782.73;12666.39;96.94M;-0.98%
13062017;12764.98;12739.50;12790.30;12727.83;76.83M;0.59%
14062017;12805.95;12798.26;12921.17;12788.70;107.15M;0.32%
15062017;12691.81;12801.91;12804.47;12620.90;123.57M;-0.89%
16062017;12752.73;12746.05;12762.35;12707.59;223.60M;0.48%
19062017;12888.95;12849.99;12912.85;12833.01;80.35M;1.07%
20062017;12814.79;12938.04;12951.54;12814.76;81.46M;-0.58%
21062017;12774.26;12792.32;12804.42;12708.99;72.03M;-0.32%
22062017;12794.00;12758.66;12806.02;12717.29;74.01M;0.15%
23062017;12733.41;12757.97;12787.22;12677.40;78.47M;-0.47%
26062017;12770.83;12783.89;12841.31;12752.75;70.39M;0.29%
27062017;12671.02;12728.50;12751.20;12644.95;110.32M;-0.78%
28062017;12647.27;12586.06;12671.28;12536.86;106.79M;-0.19%
29062017;12416.19;12707.48;12729.18;12396.13;119.03M;-1.83%
30062017;12325.12;12424.50;12459.69;12319.00;107.05M;-0.73%
03072017;12475.31;12396.34;12486.29;12390.73;79.45M;1.22%
04072017;12437.13;12413.60;12481.81;12411.56;66.56M;-0.31%
05072017;12453.68;12432.41;12496.82;12406.69;85.18M;0.13%
06072017;12381.25;12474.51;12490.72;12316.43;115.83M;-0.58%
07072017;12388.68;12376.19;12388.68;12339.91;81.46M;0.06%
10072017;12445.92;12464.96;12482.95;12406.20;71.50M;0.46%
11072017;12437.02;12479.67;12539.18;12417.85;74.91M;-0.07%
12072017;12626.58;12469.85;12648.19;12468.16;99.76M;1.52%
13072017;12641.33;12614.13;12676.52;12613.52;81.57M;0.12%
14072017;12631.72;12642.65;12662.01;12577.33;70.41M;-0.08%
17072017;12587.16;12652.37;12656.13;12542.96;54.77M;-0.35%
18072017;12430.39;12540.93;12572.86;12384.61;89.67M;-1.25%
19072017;12452.05;12468.06;12475.17;12418.67;77.53M;0.17%
20072017;12447.25;12514.84;12575.52;12392.19;107.31M;-0.04%
21072017;12240.06;12424.80;12464.12;12190.89;136.83M;-1.66%
24072017;12208.95;12228.63;12235.85;12142.01;88.82M;-0.25%
25072017;12264.31;12228.32;12301.67;12211.14;80.62M;0.45%
26072017;12305.11;12260.30;12341.03;12255.74;81.67M;0.33%
27072017;12212.04;12230.09;12293.90;12176.02;102.84M;-0.76%
28072017;12162.70;12151.38;12183.77;12098.57;93.13M;-0.40%
31072017;12118.25;12141.53;12210.30;12097.36;89.28M;-0.37%
01082017;12251.29;12147.89;12302.38;12092.06;89.61M;1.10%
02082017;12181.48;12269.90;12275.00;12153.54;88.39M;-0.57%
03082017;12154.72;12130.76;12184.60;12099.13;81.42M;-0.22%
04082017;12297.72;12138.09;12321.98;12123.66;98.57M;1.18%
07082017;12257.17;12305.74;12336.00;12225.77;68.06M;-0.33%
08082017;12292.05;12239.78;12329.97;12184.59;71.15M;0.28%
09082017;12154.00;12191.37;12227.52;12100.12;118.23M;-1.12%
10082017;12014.30;12158.69;12158.92;11993.73;97.86M;-1.15%
11082017;12014.06;11961.60;12046.89;11934.92;93.89M;-0.00%
14082017;12165.12;12100.17;12195.43;12097.00;80.12M;1.26%
15082017;12177.04;12208.30;12234.64;12156.87;62.18M;0.10%
16082017;12263.86;12250.02;12301.40;12240.83;66.67M;0.71%
17082017;12203.46;12236.60;12290.05;12184.27;76.45M;-0.49%
18082017;12165.19;12103.51;12178.09;12080.74;90.54M;-0.31%
21082017;12065.99;12105.72;12149.58;12021.70;72.15M;-0.82%
22082017;12229.34;12151.76;12234.79;12124.15;68.61M;1.35%
23082017;12174.30;12227.23;12269.92;12155.74;65.94M;-0.45%
24082017;12180.83;12196.18;12254.75;12169.54;64.80M;0.05%
25082017;12167.94;12194.73;12249.44;12132.50;59.30M;-0.11%
28082017;12123.47;12105.49;12173.53;12064.36;35.88M;-0.37%
29082017;11945.88;12031.12;12032.32;11868.84;100.90M;-1.46%
30082017;12002.47;12026.45;12040.82;11989.61;59.03M;0.47%
31082017;12055.84;12098.57;12115.55;12034.18;80.72M;0.44%
01092017;12142.64;12101.15;12191.23;12085.31;75.81M;0.72%
04092017;12102.21;12051.80;12138.41;12050.53;45.05M;-0.33%
05092017;12123.71;12125.42;12210.25;12100.26;67.68M;0.18%
06092017;12214.54;12071.90;12260.76;12066.84;85.60M;0.75%
07092017;12296.63;12284.14;12363.60;12265.51;96.60M;0.67%
08092017;12303.98;12261.81;12321.61;12245.33;63.29M;0.06%
11092017;12475.24;12381.52;12481.77;12381.33;79.20M;1.39%
12092017;12524.77;12527.44;12558.03;12512.59;87.72M;0.40%
13092017;12553.57;12489.25;12565.85;12489.25;82.36M;0.23%
14092017;12540.45;12524.12;12552.16;12499.55;85.61M;-0.10%
15092017;12518.81;12525.36;12561.35;12506.94;197.94M;-0.17%
18092017;12559.39;12593.55;12613.56;12537.07;60.15M;0.32%
19092017;12561.79;12556.46;12566.20;12527.90;76.52M;0.02%
20092017;12569.17;12550.92;12593.25;12518.22;104.83M;0.06%
21092017;12600.03;12601.95;12621.28;12582.04;103.93M;0.25%
22092017;12592.35;12569.66;12646.56;12568.80;78.84M;-0.06%
25092017;12594.81;12573.35;12633.06;12564.84;81.07M;0.02%
26092017;12605.20;12557.44;12629.93;12551.87;75.45M;0.08%
27092017;12657.41;12630.40;12685.19;12625.55;82.22M;0.41%
28092017;12704.65;12682.37;12708.70;12666.03;87.58M;0.37%
29092017;12828.86;12725.87;12828.86;12722.38;108.15M;0.98%
02102017;12902.65;12866.27;12902.65;12849.59;74.92M;0.58%
04102017;12970.52;12955.89;12976.24;12893.75;118.79M;0.53%
05102017;12968.05;12950.18;12969.40;12933.56;80.96M;-0.02%
06102017;12955.94;12979.34;12993.53;12941.15;75.29M;-0.09%
09102017;12976.40;12975.86;12996.64;12943.55;62.76M;0.16%
10102017;12949.25;12959.72;12980.45;12909.28;67.27M;-0.21%
11102017;12970.68;12965.28;12976.32;12925.24;75.12M;0.17%
12102017;12982.89;12977.27;13002.34;12945.07;76.55M;0.09%
13102017;12991.87;12995.08;13036.74;12964.35;70.25M;0.07%
16102017;13003.70;13017.18;13026.45;13000.38;56.35M;0.09%
17102017;12995.06;12995.84;13034.42;12967.35;70.29M;-0.07%
18102017;13043.03;13012.80;13094.76;13003.92;65.71M;0.37%
19102017;12990.10;13036.28;13042.62;12911.58;82.34M;-0.41%
20102017;12991.28;13057.78;13063.57;12956.42;83.57M;0.01%
23102017;13003.14;13014.57;13069.40;12973.43;61.44M;0.09%
24102017;13013.19;12998.66;13055.65;12983.38;97.34M;0.08%
25102017;12953.41;12998.44;13049.47;12931.22;95.36M;-0.46%
26102017;13133.28;12955.43;13144.65;12940.83;113.62M;1.39%
27102017;13217.54;13186.55;13249.03;13186.55;106.97M;0.64%
30102017;13229.57;13227.85;13255.38;13214.60;73.52M;0.09%
01112017;13465.51;13342.44;13488.59;13341.30;128.44M;1.78%
02112017;13440.93;13448.52;13460.86;13405.91;96.88M;-0.18%
03112017;13478.86;13476.53;13505.01;13430.22;90.00M;0.28%
06112017;13468.79;13459.42;13481.23;13441.66;92.40M;-0.07%
07112017;13379.27;13517.98;13525.56;13369.85;88.96M;-0.66%
08112017;13382.42;13404.58;13419.77;13345.11;106.42M;0.02%
09112017;13182.56;13378.96;13402.05;13175.22;145.30M;-1.49%
10112017;13127.47;13206.35;13216.97;13111.65;118.51M;-0.42%
13112017;13074.42;13150.78;13163.94;12960.65;105.06M;-0.40%
14112017;13033.48;13101.09;13139.27;13000.15;94.22M;-0.31%
15112017;12976.37;12963.09;12996.12;12847.88;136.17M;-0.44%
16112017;13047.22;13024.39;13071.94;13008.02;103.04M;0.55%
17112017;12993.73;13051.71;13089.72;12984.67;104.02M;-0.41%
20112017;13058.66;12932.81;13085.17;12926.13;93.19M;0.50%
21112017;13167.54;13042.94;13209.01;13026.77;103.69M;0.83%
22112017;13015.04;13171.36;13191.96;13008.97;82.77M;-1.16%
23112017;13008.55;12943.49;13049.08;12921.15;71.30M;-0.05%
24112017;13059.84;13023.52;13160.81;12981.68;66.01M;0.39%
27112017;13000.20;13036.74;13117.76;12989.37;66.08M;-0.46%
28112017;13059.53;13008.94;13071.01;12966.38;68.16M;0.46%
29112017;13061.87;13153.74;13196.15;13037.34;96.18M;0.02%
30112017;13023.98;13060.56;13177.57;13023.98;129.91M;-0.29%
01122017;12861.49;13044.15;13064.29;12810.13;117.91M;-1.25%
04122017;13058.55;13038.77;13117.75;12974.32;88.47M;1.53%
05122017;13048.54;13056.82;13094.38;12960.59;83.94M;-0.08%
06122017;12998.85;12897.43;13033.75;12864.68;87.25M;-0.38%
07122017;13045.15;13026.30;13083.08;12989.00;78.82M;0.36%
08122017;13153.70;13146.82;13240.92;13136.78;107.30M;0.83%
11122017;13123.65;13181.85;13192.42;13112.82;73.70M;-0.23%
12122017;13183.53;13131.41;13183.83;13079.86;78.86M;0.46%
13122017;13125.64;13148.52;13188.07;13120.40;122.82M;-0.44%
14122017;13068.08;13107.11;13159.48;13011.97;125.31M;-0.44%
15122017;13103.56;13027.84;13109.13;13008.07;189.33M;0.27%
18122017;13312.30;13211.63;13331.95;13206.12;96.56M;1.59%
19122017;13215.79;13314.73;13338.91;13213.19;76.17M;-0.72%
20122017;13069.17;13244.27;13252.67;13026.11;82.31M;-1.11%
21122017;13109.74;13065.79;13137.71;13013.63;72.54M;0.31%
22122017;13072.79;13076.76;13108.56;13059.87;54.51M;-0.28%
27122017;13070.02;13070.19;13128.74;13020.43;46.06M;-0.02%
28122017;12979.94;13065.46;13069.40;12965.28;44.49M;-0.69%
29122017;12917.64;12980.09;12980.74;12911.73;43.47M;-0.48%
02012018;12871.39;12897.69;12924.16;12745.15;88.71M;-0.36%
03012018;12978.21;12916.18;13023.59;12893.05;87.43M;0.83%
04012018;13167.89;13065.98;13208.35;13062.67;104.33M;1.46%
05012018;13319.64;13219.11;13332.80;13219.11;116.04M;1.15%
08012018;13367.78;13399.62;13407.82;13334.16;97.94M;0.36%
09012018;13385.59;13383.26;13425.02;13361.22;97.70M;0.13%
10012018;13281.34;13355.28;13377.88;13227.57;124.06M;-0.78%
11012018;13202.90;13281.20;13298.65;13151.84;114.00M;-0.59%
12012018;13245.03;13241.28;13265.14;13168.01;90.61M;0.32%
15012018;13200.51;13244.37;13250.37;13173.71;60.13M;-0.34%
16012018;13246.33;13228.60;13351.09;13196.56;88.46M;0.35%
17012018;13183.96;13200.92;13251.44;13137.51;90.87M;-0.47%
18012018;13281.43;13250.25;13293.29;13201.34;92.42M;0.74%
19012018;13434.45;13297.74;13445.47;13294.81;111.49M;1.15%
22012018;13463.69;13435.14;13470.05;13410.96;98.24M;0.22%
23012018;13559.60;13577.14;13596.89;13517.81;100.25M;0.71%
24012018;13414.74;13572.71;13576.84;13414.74;108.64M;-1.07%
25012018;13298.36;13374.38;13443.36;13222.47;109.40M;-0.87%
26012018;13340.17;13297.51;13348.69;13268.31;78.17M;0.31%
29012018;13324.48;13358.90;13370.02;13274.84;81.26M;-0.12%
30012018;13197.71;13223.97;13309.86;13171.91;118.71M;-0.95%
31012018;13189.48;13210.76;13268.41;13159.35;115.31M;-0.06%
01022018;13003.90;13235.15;13301.41;12971.78;126.68M;-1.41%
02022018;12785.16;12954.59;12954.59;12782.07;145.23M;-1.68%
05022018;12687.49;12687.79;12752.60;12622.44;117.46M;-0.76%
06022018;12392.66;12232.86;12550.16;12232.86;211.19M;-2.32%
07022018;12590.43;12478.68;12651.28;12414.84;158.22M;1.60%
08022018;12260.29;12506.18;12541.32;12187.45;158.76M;-2.62%
09022018;12107.48;12263.10;12296.18;12003.36;181.25M;-1.25%
12022018;12282.77;12238.63;12379.16;12222.34;123.74M;1.45%
13022018;12196.50;12282.76;12300.63;12196.22;97.53M;-0.70%
14022018;12339.16;12294.85;12393.71;12075.21;134.76M;1.17%
15022018;12346.17;12425.45;12479.97;12275.04;115.40M;0.06%
16022018;12451.96;12408.48;12484.12;12368.71;107.45M;0.86%
19022018;12385.60;12495.07;12505.49;12361.86;68.99M;-0.53%
20022018;12487.90;12403.63;12496.10;12333.79;89.82M;0.83%
21022018;12470.49;12457.22;12474.37;12372.26;85.96M;-0.14%
22022018;12461.91;12358.82;12497.71;12283.70;107.40M;-0.07%
23022018;12483.79;12491.77;12513.32;12431.94;100.96M;0.18%
26022018;12527.04;12566.05;12601.46;12484.59;80.73M;0.35%
27022018;12490.73;12573.65;12577.56;12436.13;92.64M;-0.29%
28022018;12435.85;12427.46;12516.92;12417.96;96.28M;-0.44%
01032018;12190.94;12386.40;12387.88;12143.14;117.20M;-1.97%
02032018;11913.71;12051.89;12081.40;11877.66;124.21M;-2.27%
05032018;12090.87;11831.57;12110.18;11830.98;113.32M;1.49%
06032018;12113.87;12229.29;12259.58;12110.34;107.75M;0.19%
07032018;12245.36;12060.09;12275.69;12020.61;95.79M;1.09%
